ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,EDUCATION_CAT,graduate school,high school,none,others,university
de8b84ed-f19c,20000,2,2,2,22,0,0,0,0,0,0,16001,12622,13221,13130,14034,14906,1212,1201,500,1500,1500,1000,0,university,0,0,0,0,1
eda23697-2386,80000,2,2,1,29,0,0,2,0,0,0,77883,81811,80250,61467,10662,11486,5800,1000,600,400,1000,0,0,university,0,0,0,0,1
07e94ecc-fb74,240000,1,1,2,37,-1,-1,2,0,0,-1,12212,26578,25331,26605,26279,1256,15000,0,2000,0,1256,65935,0,graduate school,1,0,0,0,0
285e284c-ee15,80000,2,3,2,35,0,-1,0,0,0,0,49608,12412,14873,17364,17770,17460,12500,6500,3000,2000,3000,2000,0,high school,0,1,0,0,0
4707cd9c-24ff,500000,2,1,1,47,0,0,0,0,0,0,56422,110616,110340,122967,108834,70064,70010,30357,30000,20000,52183,20000,0,graduate school,1,0,0,0,0
1880841a-1ee8,60000,2,2,1,24,0,0,0,0,0,0,58024,57891,48839,18971,19323,19395,2500,1600,3000,1000,737,2000,1,university,0,0,0,0,1
92497b0a-5d97,20000,1,2,2,25,0,0,0,0,0,-1,10642,11677,13070,12280,1615,1620,1200,1593,601,135,1824,0,0,university,0,0,0,0,1
20cbc469-269d,100000,2,2,1,38,1,2,0,0,2,0,14483,13961,15323,16268,15868,16448,0,1600,1500,0,1000,1500,1,university,0,0,0,0,1
01b2da58-38f7,360000,2,1,2,32,1,-1,-1,-1,-1,-1,2616,57077,5287,68445,13881,16240,57087,5295,68454,13889,16250,38313,0,graduate school,1,0,0,0,0
e8ef92e9-b9ae,200000,2,3,2,47,2,2,2,2,2,2,199436,202947,193936,196186,200162,189915,8214,7000,6800,7134,0,6836,1,high school,0,1,0,0,0
0939a1aa-e0ce,130000,2,2,1,34,1,-1,0,0,0,0,0,5396,10270,13576,13864,14636,5396,5000,3500,501,1000,2000,0,university,0,0,0,0,1
d580d768-3532,20000,2,2,2,31,1,5,4,4,3,2,21703,21087,21461,20835,20219,20487,0,1000,0,0,760,0,0,university,0,0,0,0,1
65baabc6-2a05,310000,1,1,2,32,0,0,0,0,0,0,59901,62147,62102,65875,60387,43328,10020,6031,10057,5028,5060,4223,0,graduate school,1,0,0,0,0
f899c00d-f642,60000,2,1,2,27,2,0,0,0,2,0,19625,20347,21669,23005,22499,22873,1342,1664,2000,0,900,846,1,graduate school,1,0,0,0,0
1ce42bbb-d87c,180000,2,1,2,29,-1,-1,-1,-2,-1,0,11386,199,0,0,17227,17042,199,0,0,17227,341,5114,0,graduate school,1,0,0,0,0
f9568c90-bee5,180000,2,1,2,24,-1,-1,2,0,0,-2,14670,22087,21282,10200,0,0,37867,0,200,0,0,0,0,graduate school,1,0,0,0,0
2731e9fb-3fe4,50000,1,2,1,36,0,0,0,0,-1,-1,47790,18114,18250,-14,72,658,2000,1000,2000,500,1000,20011,0,university,0,0,0,0,1
e5fef120-2d4d,50000,2,1,2,24,1,2,2,2,2,2,36166,37188,37680,38462,39228,40035,1900,1400,1700,1532,1600,0,1,graduate school,1,0,0,0,0
42009c72-651f,150000,2,2,1,34,-2,-2,-2,-2,-2,-2,0,0,0,116,0,1500,0,0,116,0,1500,0,0,university,0,0,0,0,1
14de8ae7-bd30,20000,2,1,2,22,0,0,0,0,-1,0,18553,19446,19065,8332,18868,19247,1500,1032,541,20000,693,1000,0,graduate school,1,0,0,0,0
37a1b00a-e967,500000,2,1,1,34,-2,-2,-2,-1,-1,-1,412,138,2299,1251,1206,1151,138,2299,1251,1206,1151,15816,0,graduate school,1,0,0,0,0
bea3c678-8025,30000,2,3,2,22,1,2,2,0,0,0,29010,29256,28122,29836,1630,0,1000,85,1714,104,0,0,1,high school,0,1,0,0,0
92f7780a-2a3f,140000,1,1,2,31,0,0,2,0,0,2,27123,27299,17985,20225,27407,10833,25000,0,3000,7800,0,2500,0,graduate school,1,0,0,0,0
eca271b6-5cce,140000,2,1,2,26,-1,0,-1,-1,-1,-1,13424,18000,13001,5818,13506,487,10000,13001,5841,13506,487,7004,0,graduate school,1,0,0,0,0
0881c5e9-527e,120000,1,2,2,26,0,0,0,0,0,0,107314,110578,113736,116000,119131,122135,5000,5000,4152,5000,5000,5000,0,university,0,0,0,0,1
e4afd4a4-1897,360000,2,2,1,48,0,0,0,0,0,0,226430,231878,234192,190211,173557,146511,9100,7300,5800,5600,5600,4100,0,university,0,0,0,0,1
6f0b3a41-6ce0,20000,1,3,1,43,-1,-1,0,0,0,0,227,20351,20237,19339,19450,19337,22359,1305,1258,1459,3457,1700,0,high school,0,1,0,0,0
610932d2-71fc,100000,1,1,1,47,-1,-1,-1,-1,-1,-1,390,1473,390,390,390,0,1473,390,390,390,0,2380,0,graduate school,1,0,0,0,0
2dc2fb11-2387,210000,2,2,1,41,-1,-1,-1,-1,-1,-1,3088,1586,343,3763,877,0,1586,343,3763,877,0,419,1,university,0,0,0,0,1
36ad457c-c55a,80000,2,2,2,24,0,0,0,0,0,0,81625,81554,79599,49552,49509,49568,3200,3000,2038,2000,1800,1800,1,university,0,0,0,0,1
8b237bf4-6486,330000,2,1,1,50,-1,-1,-1,-1,-2,-2,8872,4337,2854,1690,0,1709,4345,2854,1702,0,1709,258,0,graduate school,1,0,0,0,0
22991020-62ff,220000,1,1,2,24,0,0,0,-1,-1,-1,105607,108917,111520,8303,0,85632,5000,5050,8303,0,85632,0,0,graduate school,1,0,0,0,0
1b6604b3-dd86,40000,2,3,1,43,0,0,0,0,0,0,38257,38901,38103,36207,33138,31339,1700,1504,1200,1500,1500,1000,0,high school,0,1,0,0,0
10af1721-bc0a,30000,1,2,2,39,0,0,0,2,0,0,28347,28108,18388,12992,7736,8032,3036,2309,0,1000,2000,148,0,university,0,0,0,0,1
765654a4-d191,470000,1,2,2,27,2,2,2,2,0,0,296573,303320,307843,479978,305145,309959,13000,11001,0,10484,10838,10367,0,university,0,0,0,0,1
78c59499-1a2b,30000,1,3,1,42,-1,-1,-1,-1,-1,2,390,390,390,240,1320,780,390,390,240,1470,0,0,0,high school,0,1,0,0,0
ead0bb24-cafc,240000,2,2,1,36,1,-2,-2,-2,-2,-2,-946,-946,-946,-946,-946,-946,0,0,0,0,0,0,1,university,0,0,0,0,1
2f1e65e5-3ad8,80000,1,2,2,36,2,0,0,0,0,0,79278,78501,78534,80016,76235,78245,3100,3500,3400,3000,3500,3000,0,university,0,0,0,0,1
67cddb39-4eae,310000,2,1,2,38,-1,-1,-1,-1,-2,-2,1424,4542,126,0,0,0,4542,126,0,0,0,0,0,graduate school,1,0,0,0,0
4fef5985-eb4c,360000,2,1,1,40,2,2,2,0,0,0,105167,115468,112157,114690,117845,120238,12000,0,5900,5000,4500,4700,1,graduate school,1,0,0,0,0
0da0cb6d-c0f0,330000,2,3,2,45,0,0,0,0,0,0,335196,334954,335527,333860,335760,330121,12388,12378,12116,12450,12213,11678,0,high school,0,1,0,0,0
3ddb4310-70d8,300000,2,2,2,35,0,0,0,0,0,0,291619,297268,205629,215827,208464,212508,12019,9006,17000,12000,9557,15000,0,university,0,0,0,0,1
914040c4-fa19,320000,2,2,2,33,0,0,0,0,0,0,91653,94037,108597,65913,43805,33263,10042,18832,2117,2076,5045,3754,0,university,0,0,0,0,1
f078ba46-deab,50000,2,3,2,37,1,3,2,0,0,0,52626,51537,49205,30394,30249,29957,0,24,1500,1000,1201,30592,1,high school,0,1,0,0,0
0cb45ffe-4019,170000,2,1,2,28,0,0,0,0,0,0,130370,131199,128900,125514,127280,128839,6530,4860,22500,4820,4877,4962,0,graduate school,1,0,0,0,0
bb9024fe-ad22,350000,1,3,1,44,-1,-1,-1,-1,-1,-2,3265,2686,1864,569,0,0,2686,1864,569,0,0,0,0,high school,0,1,0,0,0
7a175085-d8ec,50000,1,2,2,23,2,0,0,0,0,0,49758,48456,44116,21247,20066,18858,2401,2254,2004,704,707,1004,1,university,0,0,0,0,1
0c77bc8b-71ce,20000,2,3,2,24,1,2,0,0,0,0,19154,18165,17233,7630,1730,0,0,1333,500,100,0,3200,0,high school,0,1,0,0,0
9bcdc55c-78e4,50000,2,1,2,24,0,0,0,0,0,0,35084,35796,30937,19420,10385,1308,2090,2002,1002,238,1011,389,0,graduate school,1,0,0,0,0
3f05a33c-99e2,20000,1,2,2,23,1,2,0,0,2,0,20235,17132,16856,16875,13454,10104,0,1200,1000,0,1000,10000,1,university,0,0,0,0,1
b61a40d0-7ef8,50000,1,2,1,26,0,0,-2,-1,-1,0,102800,0,0,2624,45567,46557,0,0,2624,45567,1747,2000,0,university,0,0,0,0,1
1179d5cc-17cb,190000,1,2,2,34,2,0,0,0,2,2,129801,131383,134379,142323,140120,150052,5000,5000,10000,0,12118,2769,1,university,0,0,0,0,1
02f687b0-c9a3,60000,2,2,1,33,0,0,0,0,0,0,58203,36367,20934,20694,20175,19421,1506,1298,1000,721,811,599,0,university,0,0,0,0,1
efdc7585-ce66,80000,1,1,2,35,-1,-1,-1,-1,-1,-1,7988,3977,6848,1719,1378,19942,3983,6853,1719,1378,19942,2418,0,graduate school,1,0,0,0,0
1f43f67a-14fd,150000,2,2,2,27,0,0,0,0,0,0,127402,110050,51547,44384,36900,29497,4500,1745,1566,1208,1077,2529,0,university,0,0,0,0,1
e46f65e3-771c,210000,2,1,2,31,-2,-2,-2,-2,-1,-1,1440,0,7422,893,6082,2293,0,7422,893,6082,2293,3299,0,graduate school,1,0,0,0,0
5cb7c5c0-2ca9,240000,2,3,1,50,0,0,0,0,0,0,234205,231669,214642,207642,210375,214694,10116,9150,8008,8000,8009,7714,1,high school,0,1,0,0,0
9d64e12b-f317,60000,2,1,2,28,1,2,2,-2,-2,-1,21501,20650,0,0,0,2285,0,0,0,0,2285,0,0,graduate school,1,0,0,0,0
c8c57c28-e31b,50000,2,2,2,27,0,0,0,0,0,0,26655,27724,28676,27990,28790,29399,1800,1750,900,1200,1200,1100,0,university,0,0,0,0,1
504d9f3b-c8ae,180000,2,1,2,32,-1,-1,2,2,-1,-1,3139,5853,2821,0,2821,0,2821,0,0,2821,0,176,0,graduate school,1,0,0,0,0
afb25d95-ff43,30000,2,1,2,40,-1,-1,2,2,2,2,142,215,139,19,19,79,355,120,0,0,60,60,0,graduate school,1,0,0,0,0
6a97b0d4-65cf,250000,2,2,1,75,0,-1,-1,-1,-1,-1,52874,1631,1536,1010,5572,794,1631,1536,1010,5572,794,1184,0,university,0,0,0,0,1
b819b558-16e6,100000,2,2,2,27,0,0,0,0,0,0,37767,34457,30036,30337,30997,32904,1788,1799,1100,1150,2423,0,0,university,0,0,0,0,1
a2769e72-ccdd,330000,1,1,2,25,0,0,0,0,2,0,46140,45781,48139,51137,39450,25358,2504,4007,5056,74,1023,2566,0,graduate school,1,0,0,0,0
c0b65d55-1954,50000,1,3,1,46,0,0,0,0,0,0,35713,15392,16099,16418,16765,17484,1561,1268,587,611,1000,2000,0,high school,0,1,0,0,0
85ab7350-4f66,50000,2,2,2,26,1,2,2,0,0,0,50867,51486,48869,30115,29527,29998,1710,136,1206,2002,2005,3003,0,university,0,0,0,0,1
59ff26c3-9a98,30000,1,2,2,28,0,0,0,0,0,0,29242,29507,29155,25255,22001,0,5006,1244,851,955,0,0,0,university,0,0,0,0,1
78219021-0a06,140000,2,2,2,26,0,0,0,0,0,0,101551,105246,104781,105334,107699,106828,5366,5087,3605,3894,3785,3304,1,university,0,0,0,0,1
c3aa035c-de20,160000,2,1,2,28,0,0,0,0,-1,0,70243,47779,28052,7222,99669,84426,7042,2000,1000,99669,12600,10000,0,graduate school,1,0,0,0,0
ecf47bc9-42ad,50000,1,2,1,25,0,0,0,0,0,0,27699,28513,29341,29928,29533,28538,1565,1393,980,994,1024,886,0,university,0,0,0,0,1
4a653410-8828,140000,2,2,1,48,0,-1,-1,-1,-1,-1,1154,1233,862,1355,1130,21361,1233,1075,1355,1130,21361,1347,0,university,0,0,0,0,1
97062574-0f03,160000,2,2,1,33,-1,-1,-1,-1,0,-1,8015,2453,9624,52572,7333,2210,2453,9880,52572,1546,2210,0,0,university,0,0,0,0,1
2b1193d7-2a71,100000,2,3,1,43,0,0,-2,-2,-2,-2,62170,0,0,0,0,0,0,0,0,0,0,0,0,high school,0,1,0,0,0
ba0d54d5-58d7,220000,1,1,1,48,2,0,0,0,0,0,210380,213522,201852,169115,172169,162402,10000,9020,6000,5500,6000,5500,1,graduate school,1,0,0,0,0
b43f2ff8-e845,510000,2,1,2,29,0,0,0,0,0,0,78331,99414,107686,103776,87265,36739,40010,20094,5000,5001,25365,65000,0,graduate school,1,0,0,0,0
04fddd86-3dc0,50000,1,2,2,29,0,0,0,0,0,0,49276,35100,32563,27823,29130,28309,1602,1400,3000,3130,1062,6318,0,university,0,0,0,0,1
ae851289-de2b,160000,2,1,1,38,-1,-1,-1,-1,2,-1,4473,4664,5969,18941,16578,12652,4664,5969,18941,0,12652,1916,0,graduate school,1,0,0,0,0
790c5d1b-73b8,230000,2,1,2,37,-2,-2,-2,-2,-2,-2,2283,50815,0,0,299,338,51315,0,0,299,338,0,0,graduate school,1,0,0,0,0
affa8400-ca2e,80000,2,1,2,37,-1,-1,-1,-1,-1,-1,10115,249,5986,188,1644,16872,258,5995,188,1644,16872,4000,0,graduate school,1,0,0,0,0
e6c7ed66-c689,150000,2,2,1,25,-1,-1,-2,-1,-1,-1,6156,0,0,316,316,316,0,0,316,316,316,316,0,university,0,0,0,0,1
c43dc68c-50e7,10000,1,3,2,23,0,0,0,0,0,2,6974,7838,9002,9182,9729,9411,1134,1298,478,847,0,175,0,high school,0,1,0,0,0
5c9f6ddc-1664,130000,2,3,2,49,0,0,0,0,0,0,89003,91362,72197,49654,28065,27500,4100,3095,1630,561,600,0,1,high school,0,1,0,0,0
1dc26bdd-ca09,40000,2,1,2,48,0,0,0,0,0,0,34871,34449,33634,34586,34762,35673,1600,1600,1500,1500,1500,1500,0,graduate school,1,0,0,0,0
4358aa85-975c,50000,1,2,2,27,3,2,2,0,0,-1,13694,14880,14242,13968,14319,2614,1700,0,426,501,2614,1390,1,university,0,0,0,0,1
33ef2c2a-2664,100000,1,3,2,32,0,0,0,0,0,0,70003,31545,20974,19713,19848,18126,2035,2004,616,2007,1009,2015,0,high school,0,1,0,0,0
6fff1ca4-d8f6,260000,2,1,2,58,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,graduate school,1,0,0,0,0
40101cae-f3fa,200000,2,2,2,33,0,0,0,0,0,0,11253,12852,14024,14512,16325,11905,2000,1322,2000,2000,1200,3000,0,university,0,0,0,0,1
615770e1-68d6,360000,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,university,0,0,0,0,1
b4babada-4d75,70000,2,2,2,36,0,0,0,0,0,0,68699,69120,68376,30163,14310,15085,4483,12496,3268,3000,3000,2000,0,university,0,0,0,0,1
bb7d0384-def2,460000,1,1,1,40,2,-1,-1,-1,-1,-1,171,2715,-13,2641,-10,22535,2728,0,2654,0,22545,0,1,graduate school,1,0,0,0,0
4c349686-a070,50000,2,1,2,26,-1,-1,-1,-1,-1,-1,1156,316,316,316,316,316,316,316,316,316,316,316,0,graduate school,1,0,0,0,0
fc6c7e47-8fdb,50000,1,3,1,33,0,0,0,0,0,0,50859,50462,50654,20046,20067,19703,2007,2199,691,707,703,697,0,high school,0,1,0,0,0
be43e5f2-808e,250000,2,2,1,31,0,0,0,0,0,0,103109,102594,97109,99029,100871,101299,4000,4500,5000,4000,5000,4400,0,university,0,0,0,0,1
162f0380-e344,30000,2,1,2,27,0,0,-1,0,0,-2,1512,2458,664,1814,0,0,1000,664,1500,0,0,0,0,graduate school,1,0,0,0,0
de75fd0c-f8cd,270000,1,2,1,44,0,0,0,0,-1,-1,127543,109189,92630,69669,44149,43414,10063,5162,10150,44299,43509,31031,0,university,0,0,0,0,1
19f45d14-13b4,180000,2,3,2,30,0,0,0,0,0,0,163935,153152,147032,122196,103692,70204,7722,6091,3563,3605,3000,3211,0,high school,0,1,0,0,0
e07cb03c-6985,100000,2,1,2,28,0,0,0,0,0,0,53494,52656,52600,52336,55831,56265,4173,3000,2025,5000,3000,3000,0,graduate school,1,0,0,0,0
2b6ddd4c-1fa6,210000,2,1,1,46,-1,-1,-1,-1,-1,-1,110346,41986,21874,20076,16171,586,41986,21874,20076,16171,586,19777,0,graduate school,1,0,0,0,0
5460ecd0-27ff,210000,1,1,2,38,2,0,0,0,0,0,60502,62804,62769,62683,63663,46549,3276,2026,2000,2000,2000,2502,0,graduate school,1,0,0,0,0
2206891c-0cc6,440000,2,2,1,46,0,0,0,0,0,0,180641,181557,149944,113135,105280,97622,8610,6907,3727,3800,4001,2701,0,university,0,0,0,0,1
34d599d8-47ea,240000,2,2,1,46,0,0,0,0,0,0,8751,9900,10605,10765,11765,4311,1295,1000,1000,1000,1000,1000,0,university,0,0,0,0,1
5fe246c7-cf4d,280000,1,1,2,33,-1,-1,-1,-1,-1,-1,898,898,325,898,325,-339603,898,325,898,325,0,345293,1,graduate school,1,0,0,0,0
a4c18b86-b3fa,50000,2,2,2,22,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,university,0,0,0,0,1
8194a5cc-c0ba,30000,1,2,1,43,3,2,2,2,2,2,1700,2610,1914,2182,2000,2566,1100,0,300,0,600,0,0,university,0,0,0,0,1
1fd4977c-2548,10000,1,2,2,27,0,0,2,0,0,0,7015,10227,9560,9901,9963,10182,3507,0,500,370,393,700,1,university,0,0,0,0,1
925f6c10-f80a,130000,1,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1500,0,graduate school,1,0,0,0,0
1fd7fb06-63b1,200000,1,1,2,31,0,0,0,0,0,0,194353,197344,186292,133345,133634,133990,9000,7465,4715,4804,5141,5300,0,graduate school,1,0,0,0,0
6b29336e-1554,210000,2,2,1,36,0,0,0,0,0,0,143225,142996,144415,148190,147993,131629,6483,5082,6000,5900,4544,4700,0,university,0,0,0,0,1
07e47bb7-2b1b,280000,2,1,1,36,0,0,0,0,0,0,58983,60788,63225,29701,30172,30771,2755,3463,1300,1100,1100,2000,0,graduate school,1,0,0,0,0
649c4a35-f14b,300000,1,1,2,34,1,-2,-1,0,-1,-1,0,0,13001,12601,19595,203,0,13001,0,19595,203,0,1,graduate school,1,0,0,0,0
78917bdc-3a4c,100000,1,2,2,37,0,0,0,0,0,0,99209,98222,67185,66926,66796,64513,3490,2332,2314,2365,2497,2305,0,university,0,0,0,0,1
3319f729-412b,440000,2,1,2,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,162000,0,0,graduate school,1,0,0,0,0
8e04aaa0-a662,50000,2,3,1,40,0,0,0,0,0,0,49941,51213,12104,12898,13687,14458,2400,1206,1000,1000,1000,1000,0,high school,0,1,0,0,0
7644b41c-ab06,20000,2,1,2,25,0,0,2,0,0,0,11968,14564,27820,15824,15761,12510,2800,0,4000,1700,1000,2000,1,graduate school,1,0,0,0,0
ba489aea-92a4,200000,2,1,2,27,-1,-1,-1,0,0,0,871,665,960,4242,4084,7414,665,960,3908,1014,3500,2880,0,graduate school,1,0,0,0,0
88cebc03-efe6,110000,2,2,2,26,-2,-2,-2,-2,-2,-2,432,3220,5704,1256,1848,400,3220,5904,0,3000,0,0,0,university,0,0,0,0,1
dde96c91-fe9a,500000,2,2,1,36,-1,-1,-1,-1,-1,-1,10483,23956,0,8500,4590,0,23962,0,8500,4590,0,0,0,university,0,0,0,0,1
80d33500-3c72,300000,2,2,1,27,1,-1,-1,-2,-2,-2,0,5215,0,0,0,0,5215,0,0,0,0,0,0,university,0,0,0,0,1
c5dfced2-a6a3,30000,1,3,1,55,2,2,2,3,3,4,9720,10613,11339,12841,13836,14514,1200,1200,2000,1500,1500,1500,1,high school,0,1,0,0,0
8a601ef0-694c,60000,2,1,2,27,-1,-1,-1,-1,-1,-1,20847,13801,14366,4889,273,11736,13809,14583,4889,273,13557,0,0,graduate school,1,0,0,0,0
0300bc4e-b578,400000,2,2,1,38,-1,0,-1,-1,0,-1,3697,3600,1354,5322,5103,2077,1000,1354,5322,6,2386,9085,0,university,0,0,0,0,1
41dfb90c-ef08,180000,2,2,1,34,0,0,0,0,0,0,143301,146333,147042,127814,130331,132845,7000,5000,5000,4900,5000,5100,0,university,0,0,0,0,1
cde9dc8a-4f48,20000,1,1,2,40,0,0,0,2,0,0,10934,13738,16567,10411,13057,14340,3000,3100,0,3000,1500,0,0,graduate school,1,0,0,0,0
06367728-fe2a,60000,1,2,2,23,0,0,0,0,0,0,49507,33282,34312,17277,17808,19346,1970,2000,618,809,2000,616,1,university,0,0,0,0,1
3b613836-2778,110000,2,2,2,36,0,0,0,0,0,0,47819,48947,50330,50894,52175,53652,2200,2500,2000,2100,2500,2200,0,university,0,0,0,0,1
9c3c4c4e-4104,260000,2,3,1,53,1,-1,-1,-2,-2,-1,0,165,526,452,397,485,165,526,452,397,485,459,0,high school,0,1,0,0,0
eb4111d5-6a4c,50000,2,3,1,46,3,2,2,0,0,0,48522,50955,29516,29742,29898,24883,3754,1,1070,1030,863,654,0,high school,0,1,0,0,0
e5d0be38-9506,180000,1,2,2,29,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,university,0,0,0,0,1
e7125802-3157,110000,1,2,2,29,1,2,2,0,0,0,58362,56598,51908,48647,47862,47969,2500,0,2000,2000,1854,2000,1,university,0,0,0,0,1
32a67d94-f87d,340000,2,1,2,27,0,0,0,0,0,0,172180,180140,166281,155628,145645,103263,21105,5461,5000,5849,2732,50000,0,graduate school,1,0,0,0,0
438cac5f-67c8,50000,1,2,2,24,-1,0,0,0,0,0,1399,2441,3865,7476,8384,8085,1070,1500,3666,2477,1306,1000,0,university,0,0,0,0,1
73ed1381-3a3f,230000,2,2,1,28,0,0,0,-2,-1,-1,26361,18826,1100,2100,767,6173,1710,1100,1000,767,6173,1000,1,university,0,0,0,0,1
77736540-cf89,360000,2,2,2,32,0,0,0,0,0,0,93029,94054,91834,95631,100123,100738,10000,7000,10000,10000,10000,10000,0,university,0,0,0,0,1
27e6cee4-3b3e,210000,1,2,2,43,1,-2,-1,0,0,0,0,0,38013,40555,45075,37056,0,38013,3000,5000,3000,3000,0,university,0,0,0,0,1
ae44e74a-027b,220000,2,2,1,41,-1,2,2,-1,2,-1,650,650,325,950,475,325,325,0,950,0,325,325,1,university,0,0,0,0,1
28a68cd7-066d,60000,2,2,1,34,2,2,2,2,2,0,24898,27976,27233,30184,29566,30225,3800,0,3720,0,1300,1291,1,university,0,0,0,0,1
ba418daf-6e9f,340000,1,2,1,55,-2,-1,-1,-2,-2,-2,50396,44665,8300,2190,24599,7416,44665,8321,2190,24599,7416,77195,0,university,0,0,0,0,1
3cc19b5c-ba35,150000,1,1,1,40,2,2,2,2,2,2,99855,102586,100064,104975,107147,109428,5200,0,8100,4000,4200,4200,0,graduate school,1,0,0,0,0
e6164636-5e74,200000,2,2,1,37,1,-1,2,-1,-1,-1,-179,505,189,6773,23209,16893,1000,0,6900,24000,17000,2500,1,university,0,0,0,0,1
1e3d17a2-e764,130000,2,2,2,40,0,0,2,0,0,0,9559,12394,11883,9826,10167,12685,3000,0,500,500,2700,500,1,university,0,0,0,0,1
45d2e604-fa73,60000,2,1,2,28,1,2,0,0,0,0,10540,10232,11237,11427,20973,31857,0,1483,673,10000,11540,7000,0,graduate school,1,0,0,0,0
372b7f44-aba6,400000,2,2,1,43,1,-2,-2,-2,-1,-1,0,0,0,0,1600,78388,0,0,0,1600,78388,0,0,university,0,0,0,0,1
4c10a09c-2dd1,20000,1,1,2,27,0,0,0,0,0,0,20571,19089,19658,19453,19108,18868,1323,1600,830,700,674,376,0,graduate school,1,0,0,0,0
3d633d64-311d,190000,2,1,2,28,0,0,0,0,0,0,143464,146943,151905,153538,156664,160361,5795,7408,5645,5753,6370,5865,0,graduate school,1,0,0,0,0
62889852-916b,140000,2,2,2,31,-2,-2,-2,-2,-2,-2,390,0,0,0,0,0,0,0,0,0,0,0,0,university,0,0,0,0,1
a1a36a1e-7554,120000,2,1,2,34,-1,-1,0,-1,-1,-1,882,6531,6313,1100,1330,830,6900,5037,1100,1330,3800,2037,0,graduate school,1,0,0,0,0
4f95b36b-ab10,240000,2,2,2,30,-2,-2,-2,-2,-2,-2,92,92,92,0,92,0,92,92,0,92,0,1883,0,university,0,0,0,0,1
e4a2eb79-c688,50000,1,2,2,36,0,0,0,0,-1,0,5916,6172,4123,680,978,978,1212,1200,0,978,0,0,0,university,0,0,0,0,1
6c523203-1a17,200000,2,1,2,29,-1,2,-1,-1,-1,2,2393,183,4847,20183,24815,24248,0,4872,20183,5000,0,1000,0,graduate school,1,0,0,0,0
c60bc987-a368,180000,1,1,1,39,0,0,-1,0,0,-1,274731,281713,242063,122295,-1005,1005,11000,145000,26000,0,101005,1898,0,graduate school,1,0,0,0,0
25874441-977b,180000,2,1,2,26,0,0,0,0,0,0,145403,138232,130553,105894,108248,106517,5440,5051,3835,4106,4250,4028,0,graduate school,1,0,0,0,0
349f736b-6bff,160000,2,1,2,29,-1,-1,-2,-1,0,0,3097,-707,-2697,2303,6182,1654,0,0,5000,5000,1500,13000,0,graduate school,1,0,0,0,0
a340074e-8da6,100000,2,2,2,26,-1,-1,-1,0,0,0,1370,4192,4159,3542,1980,3980,4210,4159,1000,1080,2000,1525,0,university,0,0,0,0,1
886283e8-a089,50000,2,2,2,29,0,0,0,0,0,0,47081,49316,50409,45545,39963,41145,3000,2000,2000,2000,2000,2000,1,university,0,0,0,0,1
9c951a80-fe89,140000,2,2,2,31,0,0,0,0,0,0,138119,137950,140254,139679,141748,142174,6600,6500,5100,5300,6000,5000,0,university,0,0,0,0,1
8441dfc9-acc2,30000,2,2,2,26,0,0,0,0,0,0,17893,19012,20123,20222,20796,19844,1411,1522,621,795,715,1000,1,university,0,0,0,0,1
39d4c2fc-2f1f,90000,1,1,2,26,0,0,-1,0,0,-1,39128,20473,1940,1940,0,23101,1541,4200,0,0,23101,3000,0,graduate school,1,0,0,0,0
31363bca-c9ce,200000,1,1,1,36,1,-2,-1,-1,-2,-1,-14386,-13543,3432,-3684,0,1386,10118,47015,0,4000,100000,10000,0,graduate school,1,0,0,0,0
d7580852-ee1d,380000,1,1,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,graduate school,1,0,0,0,0
f2269351-fb8d,80000,2,2,2,43,0,0,0,0,0,0,77057,78102,58501,51042,19036,19414,3177,2600,3000,1691,695,882,0,university,0,0,0,0,1
f0fecb2c-ca90,50000,1,3,1,58,2,2,2,0,0,2,15899,18720,18122,18530,19089,18856,3400,0,1000,1001,634,638,0,high school,0,1,0,0,0
1c24ba39-32f2,180000,1,2,1,45,-1,0,0,0,0,0,27679,28422,29650,29981,30419,31127,1481,2000,1100,1200,1500,1500,1,university,0,0,0,0,1
d98dc191-4b9f,240000,2,2,2,26,0,0,0,0,0,0,141315,128940,124226,113133,113966,103360,6349,5834,3870,4000,3825,3520,0,university,0,0,0,0,1
882873b2-b7e4,380000,1,2,2,34,0,0,0,0,0,0,194314,179206,193992,174675,171253,169121,9010,35000,5000,6000,5000,4400,0,university,0,0,0,0,1
ad31e63b-604f,110000,2,4,2,24,0,0,0,0,0,0,83755,77431,79044,80631,82333,84462,3000,2900,2900,3000,3500,4000,0,others,0,0,0,1,0
